0.022649409051952833;7.236232923946593E-05;0.0038352034496916933;0.013242306250822263;0.06780350249737957;0.0019537828894655804;0.022649409051952833;7.236232923946593E-05;0.032056511853083405;7.236232923946593E-05;0.022649409051952833;0.14494174546665026;0.02641225017240506;0.18257015667117255;7.236232923946593E-05;0.028293670732631174;7.236232923946593E-05;0.23997845599788956;0.07532918473828402;0.060277820256475115;0.017005147371274492;0.015123726811048377;7.236232923946593E-05;0.0019537828894655804;0.017005147371274492;0.0038352034496916933
0.0970695970695971;0.0018315018315018322;0.0018315018315018322;0.0018315018315018322;0.3351648351648352;0.0970695970695971;0.0018315018315018322;0.0018315018315018322;0.0018315018315018322;0.19230769230769237;0.0018315018315018322;0.0018315018315018322;0.0018315018315018322;0.0018315018315018322;0.0970695970695971;0.0018315018315018322;0.0018315018315018322;0.1446886446886447;0.0018315018315018322;0.0018315018315018322;0.0018315018315018322;0.0018315018315018322;0.0018315018315018322;0.0018315018315018322;0.0018315018315018322;0.0018315018315018322
0.3911819887429642;0.000938086303939962;0.000938086303939962;0.000938086303939962;0.17166979362101303;0.000938086303939962;0.000938086303939962;0.098499061913696;0.000938086303939962;0.000938086303939962;0.098499061913696;0.14727954971857404;0.000938086303939962;0.000938086303939962;0.049718574108817984;0.000938086303939962;0.000938086303939962;0.000938086303939962;0.000938086303939962;0.000938086303939962;0.000938086303939962;0.000938086303939962;0.000938086303939962;0.000938086303939962;0.025328330206378976;0.000938086303939962
0.27469834087481143;0.00018853695324283558;0.00509049773755656;0.00018853695324283558;0.20116892911010556;0.00018853695324283558;0.009992458521870284;0.019796380090497733;0.2452865761689291;0.00018853695324283558;0.00018853695324283558;0.00509049773755656;0.029600301659125184;0.00018853695324283558;0.07861990950226244;0.00018853695324283558;0.00018853695324283558;0.05411010558069381;0.009992458521870284;0.00018853695324283558;0.03940422322775263;0.00018853695324283558;0.01489441930618401;0.009992458521870284;0.00018853695324283558;0.00018853695324283558
0.04414109206855322;0.020825029892387405;9.964129135113592E-05;0.031187724192905542;0.01564368274212834;0.013053009166998803;0.0881825428457553;9.964129135113592E-05;0.06227580709445995;9.964129135113592E-05;0.06486648066958949;0.12186129932243923;0.057094459944200884;0.04155041849342368;0.005280988441610203;9.964129135113592E-05;9.964129135113592E-05;0.2876644081307294;0.005280988441610203;0.07781984854523716;0.028597050617776006;9.964129135113592E-05;9.964129135113592E-05;0.01564368274212834;0.018234356317257873;9.964129135113592E-05
0.3238213399503724;0.0012406947890818865;0.0012406947890818865;0.0012406947890818865;0.0012406947890818865;0.0012406947890818865;0.0012406947890818865;0.0012406947890818865;0.2915632754342433;0.0012406947890818865;0.0012406947890818865;0.03349875930521093;0.0012406947890818865;0.0012406947890818865;0.0012406947890818865;0.0012406947890818865;0.0012406947890818865;0.3238213399503724;0.0012406947890818865;0.0012406947890818865;0.0012406947890818865;0.0012406947890818865;0.0012406947890818865;0.0012406947890818865;0.0012406947890818865;0.0012406947890818865
0.312767094017094;0.0002670940170940171;0.0002670940170940171;0.0002670940170940171;0.11137820512820512;0.0002670940170940171;0.007211538461538461;0.014155982905982903;0.04887820512820512;0.0002670940170940171;0.0002670940170940171;0.02110042735042735;0.06971153846153846;0.06971153846153846;0.04887820512820512;0.0002670940170940171;0.0002670940170940171;0.04193376068376068;0.02804487179487179;0.02110042735042735;0.1391559829059829;0.02110042735042735;0.014155982905982903;0.0002670940170940171;0.02804487179487179;0.0002670940170940171
0.3917224080267558;0.00041806020066889626;0.00041806020066889626;0.00041806020066889626;0.0656354515050167;0.00041806020066889626;0.0330267558528428;0.0112876254180602;0.10911371237458192;0.00041806020066889626;0.0112876254180602;0.00041806020066889626;0.00041806020066889626;0.00041806020066889626;0.1525919732441471;0.00041806020066889626;0.00041806020066889626;0.0656354515050167;0.00041806020066889626;0.00041806020066889626;0.1525919732441471;0.00041806020066889626;0.00041806020066889626;0.00041806020066889626;0.00041806020066889626;0.00041806020066889626
0.09246757861076567;0.004707763368271451;0.018564576301296855;0.10863386036596197;0.10632439154379107;0.007017232190442351;0.09246757861076567;0.011636169834784152;0.016255107479125952;0.011636169834784152;0.06706342156688577;0.043968733345176765;8.882572392965002E-05;0.24258305205187422;0.04165926452300586;8.882572392965002E-05;8.882572392965002E-05;0.020874045123467754;0.027802451589980452;0.039349795700834966;0.037040326878664064;0.007017232190442351;8.882572392965002E-05;0.002398294546100551;8.882572392965002E-05;8.882572392965002E-05
0.5313971742543179;0.0007849293563579288;0.0007849293563579288;0.0007849293563579288;0.06200941915227637;0.0007849293563579288;0.0007849293563579288;0.0007849293563579288;0.0007849293563579288;0.0007849293563579288;0.0007849293563579288;0.0007849293563579288;0.0007849293563579288;0.0007849293563579288;0.2660910518053379;0.0007849293563579288;0.0007849293563579288;0.0007849293563579288;0.0007849293563579288;0.0007849293563579288;0.10282574568288867;0.0007849293563579288;0.0007849293563579288;0.0007849293563579288;0.021193092621664078;0.0007849293563579288
